all_names,entity_type,notes
"Terra Nova Planning & Research, Inc.",consulting_firm,source: ehsmatch
Terra Verde Environmental Consulting,consulting_firm,"source: slo; [slo] qualifications: Botanist, California Red-Legged Frog, General Biology, Wildlife, San Joaquin Kit Fox, Vernal Pool Fairy Shrimp, Steelhead Trout, Wetlands"
Terrabella Environmental Services,consulting_firm,source: ehsmatch
"Terracon Consultants, Inc.",consulting_firm,source: ehsmatch
Terrain Solutions Inc,consulting_firm,source: ehsmatch
"Terraphase Engineering, Inc.|Terraphase Engineering Inc.",consulting_firm,"source: ehsmatch+swrcb; [swrcb] services: CEQA, Biological and Cultural Resources, Hydrology/Geomorphology, Public Trust Analysis, and Permitting"
Terrapin Bright Green,consulting_firm,source: ehsmatch
Terrax Environmental Inc,consulting_firm,source: ehsmatch
Terry A. Hayes Associates Inc.,consulting_firm,source: lacity
Terwilliger Engineering,consulting_firm,source: ehsmatch
TestAmerica Tallahassee,consulting_firm,source: ehsmatch
Testing Mechanics Corporation,consulting_firm,source: ehsmatch
TESTOR Environmental Services,consulting_firm,source: ehsmatch
"Tetra Tech, Inc.|Tetra Tech",consulting_firm,"source: ehsmatch+slo; [slo] qualifications: Botanist, California Red-Legged Frog, General Biology, Steelhead Trout, Wetlands, Wildlife"
"Texas State Environmental Consulting, LLC|Texas State Environmental Consulting",consulting_firm,source: ehsmatch
Texas Total Mold LLC,consulting_firm,source: ehsmatch
Texas WorkMed,consulting_firm,source: ehsmatch
TGE Resources,consulting_firm,source: ehsmatch
"The Chappell Group, Inc.",consulting_firm,source: ehsmatch
"The Colinas Group, Inc.",consulting_firm,source: ehsmatch
"The Delphi Groupe, Inc",consulting_firm,source: ehsmatch
"The ECA Group (Formerly Edd Clark & Associates, Inc.)",consulting_firm,source: ehsmatch
The Environmental Service Group (NY) Inc.,consulting_firm,source: ehsmatch
The Forklift Trainer,consulting_firm,source: ehsmatch
The Intelligence Group,consulting_firm,source: ehsmatch
The ISO 9001 Group,consulting_firm,source: ehsmatch
"The Lake Doctors, Inc.|The Lake Doctors, Inc",consulting_firm,source: ehsmatch
The Lead Detective Agency,consulting_firm,source: ehsmatch
The Mitigation Banking Group,consulting_firm,source: ehsmatch
The Mold Guys,consulting_firm,source: ehsmatch
The Mold Guyz,consulting_firm,source: ehsmatch
The Murillo Company,consulting_firm,source: ehsmatch
The Pathfinders,consulting_firm,source: slo; [slo] qualifications: Economic Impact Analysis
The Phase One Group,consulting_firm,source: ehsmatch
The Provident Group,consulting_firm,source: ehsmatch
"The Radon Boss, LLC",consulting_firm,source: ehsmatch
The Radon Pros,consulting_firm,source: ehsmatch
"The RC Group, Inc.",consulting_firm,source: ehsmatch
"The Riley Group, Inc.",consulting_firm,source: ehsmatch
"The Riley Group, Inc. (Tacoma Office)",consulting_firm,source: ehsmatch
The Safety Geek,consulting_firm,source: ehsmatch
The STAT Group,consulting_firm,source: ehsmatch
"The Vertex Companies, LLC",consulting_firm,source: ehsmatch
Think Zero LLC,consulting_firm,source: ehsmatch
ThinkSafe Inc.,consulting_firm,source: ehsmatch
"Thomas Safety Solutions, Inc.",consulting_firm,source: ehsmatch
Tierra Group -- Assured Geoscience Solutions,consulting_firm,source: ehsmatch
Tim Morton & Associates Inc,consulting_firm,source: ehsmatch
Timberland Resource Consultants,consulting_firm,source: ehsmatch
TIP Strategies,consulting_firm,source: slo; [slo] qualifications: Economic Impact Analysis
"Titan Environmental Solutions, Inc.",consulting_firm,source: ehsmatch
Titanium Environmental,consulting_firm,source: ehsmatch
"Tolunay-Wong Engineers, Inc.|Tolunay-Wong Engineers, Inc|Tolunay Wong Engineers Inc",consulting_firm,source: ehsmatch
Tom Dodson & Associates,consulting_firm,source: ehsmatch
Top Flight Safety,consulting_firm,source: ehsmatch
Top Home Inspection Services LLC,consulting_firm,source: ehsmatch
Top Notch Testing,consulting_firm,source: ehsmatch
Torrent Laboratory Inc,consulting_firm,source: ehsmatch
Total Environmental Associates,consulting_firm,source: ehsmatch
Total Flow Inc,consulting_firm,source: ehsmatch
Total Marine Solutions,consulting_firm,source: ehsmatch
Total Quality Environmental Inc.,consulting_firm,source: ehsmatch
"Total Safety Training & Consultants, LLC",consulting_firm,source: ehsmatch
Tracker Archaeology Inc.,consulting_firm,source: ehsmatch
Trak Environmental Group Inc,consulting_firm,source: ehsmatch
TRC,consulting_firm,"source: slo; [slo] qualifications: Botanist, California Red-Legged Frog, General Biology, Steelhead Trout, Vernal Pool Fairy Shrimp, Wildlife"
"TRC Companies, Inc.|TRC Companies Inc.|TRC Companies",consulting_firm,source: ehsmatch
TRC Environmental Corporation,consulting_firm,source: ehsmatch
TRC Environmental Corporation - Bellevue,consulting_firm,source: ehsmatch
Treasure Coast Environmental Services,consulting_firm,source: ehsmatch
Trec Environmental Inc,consulting_firm,source: ehsmatch
Tri-County Oil Tank Sweep,consulting_firm,source: ehsmatch
Tri-State Environmental Services,consulting_firm,source: ehsmatch
Triangle Associates,consulting_firm,source: ehsmatch
"Trigon Associates, LLC",consulting_firm,source: ehsmatch
Trihydro Corporation|Trihydro,consulting_firm,source: ehsmatch
Trinity Consultants,consulting_firm,source: ehsmatch
Trinity Source Group Inc,consulting_firm,source: ehsmatch
Trinity Tree Consultants,consulting_firm,source: ehsmatch
Tristate-Safety Corp.,consulting_firm,source: ehsmatch
Triton Environmental LLC,consulting_firm,source: ehsmatch
Triumvirate Environmental,consulting_firm,source: ehsmatch
Trivent Safety Consulting,consulting_firm,source: ehsmatch
Tropical Environmental Consultants,consulting_firm,source: ehsmatch
TrueNorth Safety & Supply,consulting_firm,source: ehsmatch
"Trusted Compliance, LLC",consulting_firm,source: ehsmatch
TSG Consulting,consulting_firm,source: ehsmatch
"TTL, Inc.",consulting_firm,source: ehsmatch
"Tully & Young, Inc.",consulting_firm,"source: swrcb; [swrcb] services: Water Resources Planning & Management, Hydrology, Engineering, Law and Policy, Water Rights filing and reporting, and water transfers."
Turnkey Safety,consulting_firm,source: ehsmatch
Tx Mold Inspector,consulting_firm,source: ehsmatch
"TXP, Inc.",consulting_firm,source: slo; [slo] qualifications: Economic Impact Analysis
UES,consulting_firm,source: ehsmatch
Ultimate Environmental Solutions - Mold Inspection & Environmental Testing,consulting_firm,source: ehsmatch
"UltraSystems Environmental, Inc.|Ultrasystems Environmental Inc",consulting_firm,source: ehsmatch+lacity
United Environmental Services,consulting_firm,source: ehsmatch
United Safety,consulting_firm,source: ehsmatch
"United Safety Associates, Inc.",consulting_firm,source: ehsmatch
United Shutdown Safety,consulting_firm,source: ehsmatch
United States Environmental Services,consulting_firm,source: ehsmatch
"Universal Environmental Consulting, Inc.",consulting_firm,source: ehsmatch
Universal Environmental Services,consulting_firm,source: ehsmatch
UNYSE,consulting_firm,source: ehsmatch
Upland Hydrogeology Consulting,consulting_firm,"source: swrcb; [swrcb] services: Hydrogeology, Groundwater Modeling, Environmental Consulting, SGMA and Water Resources Management"
Upstream Environmental LLC,consulting_firm,source: ehsmatch
"Urban Futures, Inc.",consulting_firm,source: slo; [slo] qualifications: Economic Impact Analysis
Urbana Preservation and Planning,consulting_firm,"source: swrcb; [swrcb] services: Expert Witness, Testimonies/Litigation Support, Historical Research Services, Water Rights Policy Analysis, Environmental Compliance, Including Cultural Resources, Section 106, CEQA/NEPA"
URS,consulting_firm,source: swrcb
US Environmental Abatement,consulting_firm,source: ehsmatch
US Environmental Services,consulting_firm,source: ehsmatch
US-EcoLogic,consulting_firm,source: ehsmatch
"USA Environmental, Inc|USA Environmental",consulting_firm,source: ehsmatch
"USA-Environment, LP.",consulting_firm,source: ehsmatch
USL Technology Consulting,consulting_firm,source: ehsmatch
Utopia Restoration LLC,consulting_firm,source: ehsmatch
V-tech Environmental Services,consulting_firm,source: ehsmatch
"Vanherweg, Bill",consulting_firm,"source: slo; [slo] qualifications: General Biology, Morro Bay Kangaroo Rat, San Joaquin Kit Fox"
Vaz Co Reclaiming Services,consulting_firm,source: ehsmatch
VCA Green,consulting_firm,source: ehsmatch
Vecta Environmental Services - Houston,consulting_firm,source: ehsmatch
Veolia Nuclear Solutions,consulting_firm,source: ehsmatch
Verdantas,consulting_firm,source: ehsmatch
Verdical Group,consulting_firm,source: ehsmatch
Veritas Environmental Consulting Inc,consulting_firm,source: ehsmatch
Vern Roberts Environ Train,consulting_firm,source: ehsmatch
Vert Environmental,consulting_firm,source: ehsmatch
VHB,consulting_firm,source: ehsmatch
Vida Safe Usa Corp.,consulting_firm,source: ehsmatch
Viking Environmental Group,consulting_firm,source: ehsmatch
Vikus Water,consulting_firm,source: ehsmatch
"Villablanca, Francis",consulting_firm,source: slo; [slo] qualifications: Morro Bay Kangaroo Rat
Vista Environmental Consulting,consulting_firm,source: ehsmatch
"VM3 Environmental, Inc.",consulting_firm,source: ehsmatch
Vollmar Natural Lands Consulting,consulting_firm,source: ehsmatch
"Vollmar Natural Lands Consulting, North Coast Office",consulting_firm,source: ehsmatch
"VRX, Inc.",consulting_firm,source: ehsmatch
"VTG, LLC",consulting_firm,source: ehsmatch
VZT Solutions,consulting_firm,source: ehsmatch
"W. D. Scott Group, Inc.",consulting_firm,source: ehsmatch
W. Two Plus LLC,consulting_firm,source: ehsmatch
"Wagner & Bonsignore Consulting Civil Engineers, A Corporation",consulting_firm,"source: swrcb; [swrcb] services: Water Right Applications, Change Petitions, Extensions of Time, Water Availability Analysis, Water Rights Analysis, Water Rights Policy Analysis, Water Board Hearings, Litigation Support, Annual Water Use Reporting, Watermaster Services, Dam Breach Hydraulic Studies and Emergency Action Plans, Surface Water Hydrology, Groundwater Hydrogeology, Subterranean Stream/Jurisdictional Evaluations for Wells, Civil Engineering, Geology"
Wahlstrom & Associates,consulting_firm,source: slo; [slo] qualifications: Economic Impact Analysis
Walkway Management's Slip Testing Solutions,consulting_firm,source: ehsmatch
Walla Walla Environmental,consulting_firm,source: ehsmatch
Washington Stormwater,consulting_firm,source: ehsmatch
Waste Auditors,consulting_firm,source: ehsmatch
Waste Service Solutions,consulting_firm,source: ehsmatch
WasteXpress,consulting_firm,source: ehsmatch
"Water & Air Research, Inc.",consulting_firm,source: ehsmatch
"Water Monitoring Solutions, Inc.",consulting_firm,source: ehsmatch
"Water Resources Management Associates, Inc. (WRMA)",consulting_firm,source: ehsmatch
Waterfront Environmental,consulting_firm,source: ehsmatch
"Waterstone Environmental, Inc.",consulting_firm,source: ehsmatch
waterTALENT,consulting_firm,source: ehsmatch
Weaver Consultants Group,consulting_firm,source: ehsmatch
WeInspectMOLD.com,consulting_firm,source: ehsmatch
Weiss Associates,consulting_firm,"source: ehsmatch+swrcb; [swrcb] services: Environmental Science, Engineering, and Management with offices in Emeryville, Livermore and Silicon Valley (Mountain View)"
Welch Ecological Services,consulting_firm,source: ehsmatch
Well Solutions Safety Training Center,consulting_firm,source: ehsmatch
"WellerPeak Safety & Supply, LLC",consulting_firm,source: ehsmatch
West Coast Environmental Testing,consulting_firm,source: ehsmatch
West Coast Lake and Wetland Management LLC,consulting_firm,source: ehsmatch
West Environmental,consulting_firm,source: ehsmatch
West Fork Environmental,consulting_firm,source: ehsmatch
West-Yost & Associates,consulting_firm,source: swrcb
"Westech Environmental Consulting, LLC",consulting_firm,source: ehsmatch
Western New York Council on Occupational Safety and Health (WNYCOSH),consulting_firm,source: ehsmatch
"Weston Solutions, Inc.|Weston Solutions",consulting_firm,source: ehsmatch
Westward Environmental Inc,consulting_firm,source: ehsmatch
"WestWater Research, LLC",consulting_firm,"source: swrcb; [swrcb] services: Water Resource Economics, Water Rights Valuations, Water Market Development, Water Resources Planning and Development, Water Rights Acquisition and Transfer Strategies, Groundwater Banking Development, Litigation Support and Expert Testimony, Transaction Advisory Services, Water Policy Analysis"
"Wet.land, LLC",consulting_firm,source: ehsmatch
Wetland Consultants,consulting_firm,source: ehsmatch
Wetland Extent Landward,consulting_firm,source: ehsmatch
Wetland Resources,consulting_firm,source: ehsmatch
"Wetlands & Wildlife, Inc.",consulting_firm,source: ehsmatch
WGI,consulting_firm,source: ehsmatch
WGR Southwest Inc,consulting_firm,source: ehsmatch
Whac A Mold,consulting_firm,source: ehsmatch
"WHF, Inc. Environmental & Engineering Group",consulting_firm,"source: swrcb; [swrcb] services: Environmental Permitting, CEQA/NEPA, Biological Surveys & Assessments, Hydrology, Water Quality Monitoring, Environmental Consulting & Compliance, Engineering/Site Development, Stormwater Management, Site Assessments & Remediation, Wastewater & Waste Discharge, Agricultural Support"
Whidbey Geological Consulting,consulting_firm,source: ehsmatch
Whitehead Environmental Solutions,consulting_firm,source: ehsmatch
Whitenton Group,consulting_firm,source: ehsmatch
"Whitestone Associates, Inc.",consulting_firm,source: ehsmatch
Wildlife Innovations,consulting_firm,source: ehsmatch
"Wildlife Response Services, LLC",consulting_firm,source: ehsmatch
Wildscape Restoration,consulting_firm,source: ehsmatch
Williams Safety and Rescue,consulting_firm,source: ehsmatch
"Wilson & Company, Inc., Engineers & Architects",consulting_firm,source: ehsmatch
Wilson Ihrig,consulting_firm,source: ehsmatch
Wilson Water Resources,consulting_firm,"source: swrcb; [swrcb] services: Expert Witness Testimony, Bay-Delta Water Right Change Petition Consulting (including Transfers and TUC), Representation at Bay-Delta Technical Stakeholder Meetings, Bay-Delta Technical Document Analysis (Staff Reports, EIR/EIS, University Studies), SWP/CVP Project Operations Analysis"
Windmill Oil Tank Service,consulting_firm,source: ehsmatch
Windsor Environmental,consulting_firm,source: ehsmatch
Windward Environmental LLC,consulting_firm,source: ehsmatch
Winzler & Kelly Consulting Engineers,consulting_firm,source: swrcb; [swrcb] services: Environmental
WISHBONE,consulting_firm,source: ehsmatch
"Wolf Consulting, Inc.",consulting_firm,source: ehsmatch
Wood,consulting_firm,source: ehsmatch
"Wood Environment & Infrastructure Solutions, Inc.",consulting_firm,source: lacity
"Wood Rodgers, Inc.",consulting_firm,source: swrcb; [swrcb] services: Water Resources Planning Irrigation & Drainage Systems Conjunctive Water Use Planning
Woodard & Curran,consulting_firm,"source: swrcb; [swrcb] services: Artificial Recharge, Civil Engineering, Expert Testimony, Groundwater and Surface Water Modeling, Groundwater Banking, Groundwater Remediation, NEPA/CEQA, Permitting, Program Management, Regulatory, SGMA, Software Development, Stormwater, Strategic Planning, Water Resource Planning, Water Rights, Watershed Management, Well Design"
Workrite Safety,consulting_firm,source: ehsmatch
WorkSaver Systems,consulting_firm,source: ehsmatch
Workup Ergonomics,consulting_firm,source: ehsmatch
World Oil Environmental Services,consulting_firm,source: ehsmatch
WRA Engineering,consulting_firm,source: ehsmatch
WRA Environmental Consultants,consulting_firm,"source: slo; [slo] qualifications: Botanist, California Red-Legged Frog, Monarch Butterfly, Steelhead Trout, Vernal Pool Fairy Shrimp, Wetlands, Wildlife"
"WRA, Inc.",consulting_firm,source: ehsmatch
WSB,consulting_firm,source: ehsmatch
WTS,consulting_firm,source: ehsmatch
"Wynn L. White Consulting Engineers, Inc.",consulting_firm,source: ehsmatch
X-PERT SAFETY,consulting_firm,source: ehsmatch
Xenco Laboratories,consulting_firm,source: ehsmatch
XRF Research Inc,consulting_firm,source: ehsmatch
YORK Analytical Laboratories,consulting_firm,source: ehsmatch
"Yorke Engineering, LLC|Yorke Engineering",consulting_firm,source: ehsmatch
Young Bear Environmental,consulting_firm,source: ehsmatch
"Your Safety Department, LLC",consulting_firm,source: ehsmatch
ZALEMO,consulting_firm,source: ehsmatch
Zanjero,consulting_firm,"source: swrcb; [swrcb] services: Water Right Applications, Change Petitions, Extensions of Time, Transfers, Water Availability Analysis, Hydrologic Reports, Watermaster Services, Expert Testimony, Litigation Support, Reporting, Operational Modeling, Surface Water, Groundwater, CEQA/NEPA Compliance, etc."
Zara Environmental LLC,consulting_firm,source: ehsmatch
"Zev Cohen and Associates, Inc.",consulting_firm,source: ehsmatch
Zk3 Industries,consulting_firm,source: ehsmatch
