"name","num_appearances_sum","num_appearances_mean","num_types","entity_type","AI_TAGGED"
"rockworks",6,6,1,"Technical",1
"rrbwsd",6,3,1,"District",1
"rsc",6,3,1,"Nonsense",1
"rules_and_regulations",6,2,1,"Legal",0
"rural_communities",6,6,1,"Group",0
"rwm_stakeholders_group",6,2,1,"Group",0
"sa_1_2",6,1,2,"Nonsense",1
"sacigsm",6,6,1,"Basin",1
"salinas_city_company",6,1,1,"Company",1
"samantha_salvia",6,6,1,"Person",1
"san_bernardino_valley",6,3,1,"Geographic_Unit",0
"san_elijo",6,6,1,"District",1
"san_fernando",6,6,1,"City",0
"san_jacinto_lower_pressure",6,6,1,"Natural_Feature",1
"san_jacinto_upper_pressure",6,3,2,"Natural_Feature",1
"san_joaquin_basin",6,3,1,"Basin",0
"san_joaquin_river_exchange_contractors_management_area_j",6,6,1,"Geographic_Unit",1
"san_joaquin_river_restoration_settlement_water_management_goal",6,2,1,"Legal",1
"san_luis_delta_mendota_water_authority_los_banos",6,6,1,"District",1
"san_luis_obispo_county_integrated_regional_water_management_plan",6,2,1,"Technical",0
"san_pedro",6,6,1,"Geographic_Unit",1
"santa_clarita_valley_water_agency",6,6,1,"Group",0
"santa_clarita_valley_water_district",6,6,1,"District",0
"santa_rosa_syncline",6,6,1,"Natural_Feature",1
"santa_ynez_community_services_district",6,3,1,"District",0
"santa_ynez_upland",6,3,1,"Geographic_Unit",1
"sec",6,3,1,"Federal_Gov",0
"sections",6,2,1,"Nonsense",1
"sedimentary_deposits",6,6,1,"Natural_Feature",1
"segment_est",6,1,2,"Technical",1
"self",6,1,1,"Nonsense",1
"semitropic_water_storage_district",6,3,1,"District",0
"setting_representative_monitoring_site_appendix_c_figure",6,1,1,"Reference",0
"setting_representative_monitoring_site_appendix_d_figure",6,1,1,"Reference",0
"shandon_san_juan_groundwater_sustainability_agency",6,6,1,"Local_GSA",0
"shasta_river_near_montague",6,6,1,"Natural_Feature",1
"shrubland_alliance",6,3,1,"NGO",1
"sierra_counties",6,6,1,"Geographic_Unit",1
"sierra_valley_groundwater_basin",6,6,1,"Basin",0
"sims",6,6,1,"Nonsense",1
"slater",6,6,1,"Nonsense",1
"sn_management_corp",6,6,1,"Company",1
"sonoma_county_department_of_health_services",6,2,1,"Local_Gov",1
"sonoma_valley_subbasins",6,2,1,"Basin",0
"soquel_creek_water_district",6,6,1,"District",0
"south_county_cities",6,1,1,"Geographic_Unit",1
"south_kings",6,6,1,"District",1
"south_mesa_barrier",6,6,1,"Infrastructure",1
"south_sutter_water_district_groundwater_sustainability_agency",6,6,1,"Local_GSA",0
"spatial_distribution",6,6,1,"Technical",1
"springs",6,2,1,"Natural_Feature",1
"spv_basin",6,6,1,"Basin",0
"stakeholder_engagement",6,3,1,"Group",1
"stanislaus_rivers",6,2,1,"Natural_Feature",0
"starting",6,1,1,"Nonsense",1
"state_highways_132",6,1,1,"Infrastructure",1
"state_third_appellate_district_court_of_appeal",6,1,2,"State_Gov",1
"state_water",6,3,1,"State_Gov",1
"stevinson",6,6,1,"City",0
"stewart_creek",6,2,1,"Natural_Feature",0
"stream_inflow_tule_river_streamflow",6,1,2,"Natural_Feature",1
"subarticle",6,6,1,"Reference",1
"subsurfac",6,6,1,"Nonsense",1
"success_dam_enlargement",6,1,1,"Water_Project",1
"sulfate_dissolved",6,6,1,"Nonsense",1
"sun_world",6,6,1,"Company",1
"supreme_court_of_the_united_states",6,3,1,"Federal_Gov",0
"sustainability_criteria_zone",6,6,1,"Geographic_Unit",0
"sustainability_plan_related_support",6,6,1,"Nonsense",1
"sustainable_management_sustainability_indicators_criteria_sustainable_management_criteria",6,2,2,"Legal",1
"sycamore_slough",6,6,1,"Natural_Feature",0
"t_a_howell",6,1,1,"Person",1
"table_7",6,2,1,"Reference",0
"table_pma1",6,6,1,"Reference",0
"tbd",6,2,1,"Nonsense",1
"tehama_formation_of_pliocene",6,6,1,"Natural_Feature",1
"tehama_tuscan_transition_zone",6,3,1,"Geographic_Unit",0
"tejon_castac_management_area_figure",6,6,1,"Reference",0
"tejon_castac_water_district",6,3,1,"District",0
"temescal_sub_basin",6,6,1,"Basin",0
"terranova",6,1,2,"Company",1
"this_sampling_and_analysis_plan",6,2,1,"Technical",0
"tier_1_management_action",6,6,1,"Technical",1
"tier_2",6,6,1,"Nonsense",1
"tolay",6,6,1,"Geographic_Unit",1
"toxic_injection_well_control_act",6,1,1,"Legal",0
"trans",6,3,1,"Nonsense",1
"traver",6,6,1,"City",0
"tribal_outreach_committee",6,6,1,"Group",0
"trust",6,1,1,"Nonsense",1
"tsj",6,3,1,"Nonsense",1
"tsmf",6,6,1,"Nonsense",1
"tujunga",6,6,1,"Geographic_Unit",1
"tulare_county_environmental_health_services_division",6,3,1,"Local_Gov",1
"tulare_county_general_plan_background_report",6,2,1,"Technical",0
"tulelake_irrigation_district_groundwater_sustainability_agency",6,6,1,"Local_GSA",0
"tulucay",6,6,1,"Natural_Feature",1
"turbidity",6,2,1,"District",0
"u_v_43",6,1,1,"Nonsense",1
"united_states_government",6,1,1,"Federal_Gov",1
"upper",6,2,1,"Nonsense",1
"upper_and_lower_180_foot_aquifers",6,6,1,"Natural_Feature",0
"upper_limit_secondary_maximum_contaminant_level",6,1,1,"Legal",1
"upper_san_luis_rey_watershed_model",6,6,1,"Technical",0
"upper_valley_subbasin_committee",6,3,1,"Group",0
"upw",6,3,1,"Nonsense",1
"us_army_corps_of_engineers",6,3,1,"Federal_Gov",1
"us_bureau_of_reclamation_federal_facilities",6,2,1,"Federal_Gov",1
"us_census_bureau_disadvantaged_community_tract",6,6,1,"Legal",0
"us_mail",6,1,2,"Infrastructure",1
"val_verde",6,6,1,"City",0
"vandenberg",6,2,2,"Infrastructure",1
"vegcamp",6,2,1,"Nonsense",1
"ventura_county_investigation",6,2,3,"Technical",1
"veterans_home",6,6,1,"Nonsense",1
"vpbw",6,6,1,"Nonsense",1
"water_balance_subregions",6,6,1,"Geographic_Unit",0
"water_budget_bmp",6,2,1,"Technical",1
"water_division",6,1,3,"State_Gov",1
"water_quality_criteria",6,3,1,"Legal",1
"water_resources_division",6,1,1,"State_Gov",1
"wcvc",6,6,1,"Group",1
"wdl",6,6,1,"District",0
"wells_valley_cooperative_groundwater_management_group",6,6,1,"Group",0
"westlands_water_district_board",6,6,1,"Group",0
"westside_sacramento",6,3,1,"District",0
"westside_subbasin_groundwater_sustainability_plan",6,3,1,"Technical",0
"wildomar_fault",6,6,1,"Natural_Feature",1
"wilson_1959",6,6,1,"Reference",1
"wine_institute",6,2,1,"NGO",1
"wood_rodgers",6,3,1,"Company",1
"work_group_facilitator",6,2,2,"Group",1
"work_of_ad_hoc_sub_workgroups",6,1,1,"Group",0
"wrime",6,6,1,"Nonsense",1
"wy1993",6,2,1,"Nonsense",1
"yuba_water_agency_board_of_directors",6,6,1,"Group",0
"yucaipa_sub_basin",6,6,1,"Basin",0
"yvwd02",6,6,1,"District",0
"zack_carroll",6,6,1,"Person",1
"zapato_chino_creeks",6,6,1,"Natural_Feature",0
"a_human_right_to_safe_drinking_water",5,1,1,"Legal",1
"a_state_water_project_table",5,1,1,"Reference",0
"action_1",5,5,1,"Nonsense",1
"actions_to_address_data_gaps",5,2,1,"Technical",0
"ad_hoc_communications_committee",5,5,1,"Group",0
"adaptive_management",5,2,2,"Legal",1
"administration",5,1,1,"Nonsense",1
"aerojet_site",5,5,1,"Infrastructure",1
"afd",5,5,1,"Nonsense",1
"agricultural_order_no",5,1,1,"Legal",1
"agricultural_water_quality_goals",5,2,1,"Legal",1
"alameda_water_company",5,5,1,"Company",1
"albaugh_public_draft",5,5,1,"Reference",1
"alexander",5,1,2,"Nonsense",1
"aliquot",5,5,1,"Nonsense",1
"alternate_representatives",5,1,1,"Group",1
"alzraiee",5,5,1,"Nonsense",1
"american_river_basin_study",5,5,1,"Technical",1
"and",5,1,1,"Nonsense",1
"andrews_street_bridge",5,5,1,"District",0
"angeles",5,5,1,"Nonsense",1
"angelica_martin",5,5,1,"Person",1
"annual",5,1,1,"Nonsense",1
"annual_budget",5,5,1,"Nonsense",1
"appendix_1_a",5,1,1,"Reference",0
"appendix_2",5,2,1,"Reference",0
"appropriative",5,2,1,"Legal",1
"arcadia_water_treatment_plant",5,5,1,"Infrastructure",1
"arcmap",5,1,1,"Technical",1
"argus",5,5,1,"Data_System",1
"arroyo_santa_rosa_groundwater_sustainability_agency_board",5,5,1,"Group",0
"arvin_edison_management_area_figure",5,5,1,"Reference",0
"assembly_bill_1668",5,2,1,"Legal",1
"attachment_c_freshwater",5,1,1,"Reference",1
"awaswas",5,2,1,"Nonsense",1
"ballico_cortez_water_district",5,5,1,"District",0
"banking_ma",5,5,1,"Nonsense",1
"barbara_county",5,2,1,"County",0
"barranca",5,5,1,"Nonsense",1
"base_pumping_allocation_program",5,5,1,"Legal",1
"base_realignment_and_closure",5,5,1,"Group",1
"basin_coordination_agreement",5,5,1,"Group",0
"basin_groundwater_dependent_ecosystem",5,1,1,"Natural_Feature",0
"basin_plan_objectives",5,2,1,"Reference",1
"bcid_board_of",5,5,1,"District",0
"beaumont_storage_unit",5,5,1,"Infrastructure",1
"beneficial_uses_and_land",5,5,1,"Technical",1
"berkstresser",5,5,1,"Nonsense",1
"blair_et_al",5,5,1,"Reference",1
"bmps",5,2,1,"Nonsense",1
"board_of_the_cga",5,5,1,"Group",1
"board_or_advisory_committee",5,2,1,"Group",0
"bowman_subbasin_surface_water_system",5,5,1,"Natural_Feature",0
"brandt",5,1,1,"Person",1
"breen",5,5,1,"Nonsense",1
"bryan_thoreson",5,2,1,"Person",1
"bsk_associates",5,2,1,"Company",1
"btdqs",5,5,1,"Nonsense",1
"buellton_bend",5,5,1,"Natural_Feature",1
"bulrush_cattail",5,5,1,"Natural_Feature",1
"bvgsa",5,5,1,"Other_GSA",0
"cache_formation",5,5,1,"Natural_Feature",0
"cal_poly_national_oceanic_and_atmospheric_administration",5,5,1,"Federal_Gov",1
"california_civil_code",5,1,1,"State_Gov",0
"california_department",5,1,1,"State_Gov",0
"california_department_of_fish_wildlife",5,2,1,"State_Gov",0
"california_statewide_median_household_income",5,1,1,"State_Gov",0
"california_water_plan",5,2,1,"State_Gov",0
"canvasback",5,5,1,"Nonsense",1
"capay_hills",5,5,1,"Natural_Feature",1
"carollo_engineers",5,2,1,"Company",1
"carrick",5,5,1,"City",0
"casitas_reservoir",5,5,1,"Infrastructure",0
"castro_valley",5,5,1,"City",0
"ccwg",5,5,1,"Group",1
"central_coast_groundwater_coalition",5,5,1,"Local_Gov",0
"central_coast_regional_water_quality_control_board_ag_order",5,1,1,"Legal",1
"central_coast_vineyard_team",5,5,1,"Group",1
"central_management_area_groundwater_sustainability_agency",5,2,1,"Other_GSA",0
"central_valley_regional_water_board",5,2,1,"Group",0
"central_valley_salt_and_nitrate_management_plan",5,1,1,"Technical",0
"charleston",5,5,1,"Geographic_Unit",1
"charnock_and_olympic_wellfields",5,5,1,"Infrastructure",1
"chilcoot",5,5,1,"Geographic_Unit",1
"chloride_dissolved",5,5,1,"District",0
"christopher",5,5,1,"Person",1
"christopher_ohland",5,5,1,"Person",1
"citizen_advisory_committee",5,2,1,"Group",0
"city_of_alameda",5,5,1,"City",0
"city_of_american_canyon",5,5,1,"City",0
"city_of_ojai",5,5,1,"City",0
"city_of_riverside",5,2,1,"City",0
"city_of_selma",5,2,1,"City",0
"clahan",5,5,1,"Nonsense",1
"cloverdale_creeks",5,5,1,"Natural_Feature",0
"coalinga_state_hospital",5,5,1,"Nonsense",1
"coastal_branch_pipeline",5,2,1,"Infrastructure",1
"codornices_creek",5,5,1,"Natural_Feature",0
"cold_stream",5,5,1,"Natural_Feature",1
"collaborate",5,1,1,"Nonsense",1
"colusa_county_water_resources",5,5,1,"Local_Gov",1
"colusa_grass_plants",5,1,1,"Natural_Feature",1
"communication_and_engagement",5,2,1,"Group",1
"communication_engagement",5,1,2,"Group",1
"communications_and_public_engagement",5,5,1,"Group",1
"communications_engagement_plan",5,5,1,"Technical",0
"communications_rep",5,5,1,"Nonsense",1
"conditions",5,2,1,"Nonsense",1
"cone",5,5,1,"Nonsense",1
"conn_valley",5,5,1,"Geographic_Unit",0
"consolidated_foundries_incorporated",5,5,1,"District",0
"continental_deposits",5,5,1,"Natural_Feature",1
"continuous",5,1,1,"Nonsense",1
"contra_costa_counties",5,5,1,"Local_Gov",1
"coordinated_operation_agreement",5,5,1,"Group",0
"coordination_committee_meetings",5,1,1,"Group",1
"coordination_committee_of_the_authorization",5,1,1,"Group",1
"copeland_creek",5,5,1,"Natural_Feature",0
"cordua_irrigation_district_groundwater_sustainability_agency",5,5,1,"Other_GSA",0
"county_general_plan",5,2,1,"Technical",0
"county_of_monterey_housing_and_community_development",5,1,1,"Local_Gov",1
"county_of_plumas_groundwater_sustainability_agency",5,5,1,"Local_GSA",0
"county_of_sutter_groundwater_sustainability_agency_north_american",5,5,1,"Local_GSA",0
"covered",5,1,1,"Nonsense",1
"cpgs",5,5,1,"Group",1
"cpmg",5,5,1,"Nonsense",1
"crc_pipeline",5,1,1,"Infrastructure",1
"creely_force",5,5,1,"Nonsense",1
"croft",5,2,1,"Nonsense",1
"csu",5,5,1,"State_Gov",1
"cuddy_creek_bank_modifications_project",5,5,1,"Water_Project",0
"cwa",5,5,1,"Legal",1
"dale_et_al",5,2,1,"Reference",1
"data_gaps_data",5,5,1,"Technical",0
"deadman_gulch",5,5,1,"Natural_Feature",1
"deanna_delu",5,5,1,"Person",1
"deep_aquifers_study",5,5,1,"Technical",1
"del_temescal",5,5,1,"Geographic_Unit",1
"delta_community_area_plan",5,5,1,"Technical",0
"delta_division",5,2,1,"District",1
"delta_mendota_groundwater_sustainability_plan_groups",5,5,1,"Group",0
"delta_technical_working_group_meetings",5,1,1,"Technical",0
"department_of_water_resources_global_positioning_system",5,5,1,"Technical",1
"department_of_water_resources_online_population_tool",5,5,1,"Data_System",1
"department_of_water_resources_technical_support_services",5,2,1,"Technical",0
"department_of_water_resources_wy",5,5,1,"State_Gov",1
"dhi_water_environment",5,5,1,"Company",1
"digital_communication_digital",5,1,1,"Nonsense",1
"disadvantaged_community_involvement_program",5,2,1,"Group",1
"district_headquarters",5,5,1,"Nonsense",1
"district_supervisors",5,5,1,"Group",1
"division_of_environmental_health",5,5,1,"State_Gov",1
"dixon_rio_vista",5,5,1,"Local_Gov",1
"dm_ii_groundwater_sustainability_agency",5,5,1,"Local_GSA",0
"dow_chemical_et_al",5,5,1,"Company",1
"drainwater",5,5,1,"Natural_Feature",1
"drinking_water_protection_services",5,1,2,"Local_Gov",1
"dry_well_notification_system",5,5,1,"Technical",1
"dunn_environmental",5,2,1,"Company",1
"east_bay_municipal_utility_district",5,2,1,"District",0
"east_branch_extension",5,2,1,"Infrastructure",1
"east_contra_costa_working_group",5,5,1,"Group",0
"east_turlock_subbasin",5,5,1,"Basin",0
"eastside_groundwater_sustainability_plan",5,5,1,"Technical",0
"eastside_water_management_area",5,5,1,"Geographic_Unit",0
"economically_distressed_area",5,5,1,"Geographic_Unit",0
"ed_surface",5,5,1,"Nonsense",1
"eel_river_action_plan",5,5,1,"Technical",0
"el_toro",5,5,1,"Nonsense",1
"eldredge",5,5,1,"Nonsense",1
"elk_bayou",5,2,1,"Natural_Feature",1
"elkhorn_slough",5,2,1,"Natural_Feature",0
"elsinore_valley_municipal_water_district_board_of_directors",5,5,1,"Group",0
"eltal",5,5,1,"Nonsense",1
"environmental_assessment",5,5,1,"Technical",1
"environmental_conservation_interests",5,1,1,"Group",1
"environmental_council_of_sacramento",5,2,1,"NGO",1
"environmental_quality_act_complete",5,5,1,"Legal",1
"equip",5,2,1,"Nonsense",1
"era_economics",5,5,1,"Company",1
"exeter_irrigation_district",5,5,1,"District",0
"fallowing",5,2,2,"Nonsense",1
"farm_evaluation_plans",5,5,1,"Technical",0
"farm_service_agency",5,2,1,"Federal_Gov",0
"fcc",5,5,1,"Nonsense",1
"federal_court",5,5,1,"Federal_Gov",1
"federal_maximum_contaminant_levels",5,2,1,"Legal",1
"federal_regulatory_agencies",5,1,1,"Group",0
"fernando_group",5,5,1,"Group",0
"fig",5,5,1,"Nonsense",1
"flint_et_al",5,2,2,"Person",1
"flood_board",5,5,1,"Group",0
"forebay_aquifer_subbasin",5,2,1,"Basin",0
"forebay_management_area",5,5,1,"Geographic_Unit",0
"forming_parties",5,5,1,"Group",1
"fort_ord_conceptual_site_model",5,5,1,"Technical",0
"fox_canyon_groundwater_management_agency_groundwater_sustainability_agency_arroyo_santa_rosa_valley",5,5,1,"Geographic_Unit",0
"franklin",5,5,1,"City",0
"freeman_expansion_project",5,5,1,"Water_Project",0
"fresno_county_department_of_public_health",5,2,1,"Local_Gov",1
"friant_central_valleyp",5,2,1,"District",1
"future_baseline_with_projects",5,5,1,"Water_Project",0
"g",5,1,1,"Nonsense",1
"galloway_et_al",5,2,1,"Reference",1
"gannett",5,5,1,"Company",1
"garfield_water_district",5,5,1,"District",0
"general_and_community_plans",5,5,1,"Technical",0
"general_plans_andor_community_specific_plans",5,1,1,"Technical",0
"geological_survey_gage_improvement_district_11135500",5,2,1,"District",1
"geomorphic",5,2,1,"Nonsense",1
"george_fontes",5,5,1,"Person",1
"geotechnical_consultants",5,5,1,"Technical",0
"geothermal_resources",5,1,1,"Natural_Feature",1
"gilroy_hollister_groundwater_basin",5,5,1,"Basin",0
"gis_user_community",5,1,1,"Group",0
"glover",5,5,1,"Person",1
"goal",5,1,1,"Nonsense",1
"goodnow_slough",5,5,1,"Natural_Feature",0
"gorelick",5,5,1,"Person",1
"governing_boards",5,5,1,"Group",0
"gqmps",5,5,1,"Data_System",1
"grassland_basin_drainers",5,5,1,"District",1
"grassland_resource_conservation_district_board_of_directors",5,5,1,"Group",0
"greater_monterey_county_integrated_regional_water_management_regional_water_management_group",5,1,1,"Group",0
"grizzly_creek",5,5,1,"Natural_Feature",0
"groundwater_dependent_ecosystem_work_group",5,2,1,"Group",0
"groundwater_discharge",5,1,1,"Natural_Feature",1
"groundwater_discharge_to_streams",5,5,1,"Natural_Feature",1
"groundwater_monitoring_facilities",5,5,1,"Technical",0
"groundwater_sustainability_agency_tracking",5,5,1,"Data_System",1
"groundwater_sustainability_agency_tracking_sheet",5,5,1,"Technical",1
"groundwater_sustainability_plan_assessment_reports",5,2,1,"Technical",0
"groundwater_sustainability_plan_coordination_committee_and_technical_committee",5,5,1,"Group",0
"groundwater_sustainability_plan_coordination_group",5,5,1,"Group",0
"groundwater_sustainability_plan_development_project",5,5,1,"Water_Project",0
"groundwater_sustainability_plan_elements_elements",5,1,2,"Reference",1
"groundwater_sustainability_plan_elements_guide",5,2,1,"District",0
"groundwater_sustainability_plan_level_water_budgets",5,1,1,"Technical",1
"groundwater_sustainability_plan_model",5,2,1,"Technical",0
"groundwater_sustainability_plan_organization_and_preparation_checklist",5,1,1,"Reference",1
"groundwater_sustainability_plan_planning_team",5,5,1,"Group",1
"groundwater_sustainability_plan_regions",5,1,1,"Geographic_Unit",0
"groundwater_sustainability_plan_staff",5,2,1,"Group",1
"groundwater_sustainability_plan_stakeholder_communication_and_engagement_guidance_document",5,1,1,"District",0
"groundwater_sustainability_plan_subgroup",5,1,1,"Group",0
"groundwater_sustainability_planning",5,5,1,"Technical",1
"gsag",5,5,1,"Nonsense",1
"guejito_creeks",5,5,1,"Natural_Feature",0
"gwp_collective_numeric_interim",5,1,1,"Technical",1
"gwv",5,5,1,"Nonsense",1
"halliday",5,5,1,"District",0
"hayward_wells_b",5,5,1,"Infrastructure",1
"hcgwpp",5,5,1,"District",1
"helley_and_hardwood",5,5,1,"Nonsense",1
"hgc",5,5,1,"District",1
"hidden_dam",5,5,1,"Infrastructure",0
"high_cascade",5,5,1,"Basin",1
"highland_springs_reservoir",5,5,1,"Infrastructure",0
"hill_creek",5,5,1,"Natural_Feature",0
"hollister_urban_area_water_project",5,5,1,"Water_Project",0
"holser",5,5,1,"Nonsense",1
"hueneme_road",5,5,1,"Infrastructure",1
"hydrologic_unit",5,5,1,"Geographic_Unit",1
"identification_of_data_gaps",5,1,1,"Technical",0
"imerys",5,5,1,"Company",1
"improvement_district",5,1,1,"District",0
"independent_science_review_panel",5,5,1,"Group",1
"individual",5,1,1,"District",0
"industrial_process_supply",5,2,2,"Natural_Feature",1
"inrmp",5,5,1,"Nonsense",1
"integrated_implementation_plan",5,1,1,"Technical",0
"interests_and_challenges_stakeholder",5,1,2,"Group",1
"interim_operating_agreement",5,5,1,"Group",0
"intermap",5,1,1,"Company",1
"internal_calibration",5,1,1,"Technical",1
"interstate_80_bridge",5,5,1,"District",0
"invasive_plant_removal",5,2,1,"Water_Project",1
"inyo_county_environmental_health_department",5,2,1,"Group",0
"irrigated_land_regulatory_program",5,5,1,"Legal",1
"irrigation_management_information_system_et",5,2,1,"Data_System",1
"irrigation_management_information_system_stations",5,2,1,"Data_System",1
"is",5,2,1,"Nonsense",1
"isp",5,1,1,"Nonsense",1
"itrc_mapping_evapotranspiration_at_high_resolution_with_internalized_calibration",5,5,1,"Technical",1
"japan",5,2,1,"Nonsense",1
"john_f_mann_jr",5,5,1,"Person",1
"kdsa_et_al",5,5,1,"Nonsense",1
"kear",5,5,1,"Nonsense",1
"kelsey_tuff",5,5,1,"Natural_Feature",1
"kern_gorge_fault",5,5,1,"Natural_Feature",1
"kern_groundwater_authority_groundwater_sustainability_agency_managers_group",5,5,1,"Group",0
