"name","num_appearances","entity_type","AI_TAGGED","degree","gsp_id"
"kern_delta_water_district_water_allocation_plan",1,"Technical",0,1,"54"
"kern_river_groundwater_sustainability_agency_urban_and_banking",1,"Group",1,1,"54"
"kern_ag_pavilion",1,"Infrastructure",1,1,"54"
"kern_county_planning_community_development_department",1,"Group",0,1,"54"
"lamont_public_utility_district",1,"District",0,1,"54"
"metropolitan_bakersfield_sphere_of_influence_area",1,"Geographic_Unit",0,1,"54"
"notice_of_decision",1,"Reference",1,1,"54"
"sgwp_grant_application",1,"Technical",1,1,"54"
"small_water_system_program",1,"Group",1,1,"54"
"survey",1,"Nonsense",1,1,"54"
"bureau_of_reclamation_report_of_operations",1,"Technical",0,1,"54"
"water_resources_department_conference_room",1,"Infrastructure",1,1,"54"
"website2",1,"Nonsense",1,1,"54"
"lower_tule_river_irrigation_district_groundwater_sustainability_agency",660,"Local_GSA",0,69,"56"
"dctra",151,"Nonsense",1,35,"56"
"groundwater_sustainability_plan",124,"Local_Gov",0,15,"56"
"tbwqc",111,"Nonsense",1,30,"56"
"sustainable_groundwater_management_act",96,"State_Gov",0,11,"56"
"tule_subbasin",123,"Basin",0,26,"56"
"tule_subbasin_setting",90,"Geographic_Unit",0,6,"56"
"integrated_regional_water_management",74,"Local_Gov",0,10,"56"
"lower_tule_river_irrigation_district",93,"District",0,22,"56"
"department_of_water_resources",104,"State_Gov",0,15,"56"
"california",62,"State_Gov",0,11,"56"
"tulare_county",65,"County",0,16,"56"
"state",56,"State_Gov",1,6,"56"
"porterville",49,"City",0,8,"56"
"integrated_regional_water_management_plan",54,"Local_Gov",0,7,"56"
"city_of_porterville",55,"City",0,6,"56"
"tule_subbasin_technical_advisory_committee",62,"Group",0,4,"56"
"tule_subbasin_monitoring_plan",63,"Technical",0,3,"56"
"subbasin",38,"Basin",0,9,"56"
"central_valley_project",35,"Water_Project",0,8,"56"
"county",32,"County",0,2,"56"
"success_dam",30,"Infrastructure",0,7,"56"
"success_reservoir",29,"Infrastructure",0,5,"56"
"united_states_geological_survey",30,"Federal_Gov",0,9,"56"
"regional_water_quality_control_board",45,"Local_Gov",0,9,"56"
"tipton",27,"City",0,3,"56"
"board_of_directors",27,"Group",0,4,"56"
"county_of_tulare",26,"County",0,4,"56"
"deer_creek",26,"Natural_Feature",0,7,"56"
"ghg",24,"Nonsense",1,3,"56"
"porter_slough",26,"Natural_Feature",0,6,"56"
"gpc",23,"Nonsense",1,10,"56"
"tule_river_association",38,"Group",1,5,"56"
"groundwater_quality_trend_monitoring_program",25,"Technical",0,5,"56"
"regional_board",25,"Group",0,3,"56"
"rwm_group_governing_board",23,"Group",0,6,"56"
"fountain_springs",21,"Natural_Feature",1,2,"56"
"global_positioning_system",22,"Technical",1,6,"56"
"san_joaquin_valley",21,"Geographic_Unit",0,3,"56"
"disadvantaged_community",20,"Group",0,5,"56"
"data_management_system",26,"Technical",0,2,"56"
"ec",19,"Nonsense",1,2,"56"
"bsk",18,"Nonsense",1,4,"56"
"general_order",25,"Legal",1,6,"56"
"san_joaquin",17,"County",0,1,"56"
"terra_bella",18,"City",0,3,"56"
"united_states",22,"Federal_Gov",1,4,"56"
"trenton_weir",17,"Infrastructure",0,1,"56"
"us_environmental_protection_agency",26,"Federal_Gov",0,5,"56"
"party",16,"Nonsense",1,4,"56"
"sustainable",16,"Nonsense",1,2,"56"
"woodville",16,"City",0,4,"56"
"state_water_resources_control_board",28,"State_Gov",0,4,"56"
"friant_kern_canal",31,"Infrastructure",1,8,"56"
"friant_division",22,"Water_Project",1,4,"56"
"tule_river_authority",15,"Group",0,5,"56"
"board",14,"Group",0,2,"56"
"kern_county",14,"County",0,4,"56"
"delano_earlimart_irrigation_district",16,"District",0,6,"56"
"district",13,"District",0,3,"56"
"fresno",13,"County",0,1,"56"
"porterville_irrigation_district",17,"District",0,2,"56"
"south_fork",13,"Nonsense",1,5,"56"
"bureau_of_reclamation",34,"Federal_Gov",0,8,"56"
"af_year",12,"Nonsense",1,1,"56"
"irrigated_lands_regulatory_program",23,"State_Gov",0,5,"56"
"relative_percent_difference",14,"Technical",1,10,"56"
"sierra_nevada",14,"Geographic_Unit",1,2,"56"
"action",10,"Nonsense",1,2,"56"
"environmental_quality_act",16,"State_Gov",0,1,"56"
"ducor",10,"City",0,2,"56"
"groundwater_assessment_report",10,"Technical",0,4,"56"
"groundwater_flow_model",13,"Technical",0,2,"56"
"laboratory",10,"Technical",1,2,"56"
"tulare",20,"County",0,3,"56"
"turnbull_weir",10,"Infrastructure",0,2,"56"
"basin_management_objectives",11,"Technical",1,2,"56"
"community_service_district",9,"District",0,4,"56"
"etgsa",9,"Other_GSA",0,3,"56"
"congress_us_senate",9,"Federal_Gov",0,5,"56"
"tule_subbasin_coordination_agreement",13,"Group",0,1,"56"
"williamson_et_al",9,"Reference",1,3,"56"
"department",14,"Group",0,1,"56"
"kaweah_delta_water_conservation_district",9,"District",0,1,"56"
"san_joaquin_river",8,"Natural_Feature",0,1,"56"
"state_of_california",9,"State_Gov",0,3,"56"
"agricultural",7,"Nonsense",1,2,"56"
"faunt",7,"Person",1,1,"56"
"groundwater_management_plan",14,"Technical",0,4,"56"
"groundwater_quality_trend_monitoring_workplan",14,"Technical",0,3,"56"
"lower_tule_river_groundwater_sustainability_agency_board",7,"Group",0,1,"56"
"middle_fork",7,"District",0,3,"56"
"poplar",7,"Nonsense",1,2,"56"
"surface_water_ambient_monitoring_program",7,"Technical",0,1,"56"
"setting_representative_monitoring_site",7,"Technical",0,3,"56"
"terra_bella_irrigation_district",20,"District",0,3,"56"
"tulare_formation",11,"Natural_Feature",0,2,"56"
"project_coordinator",7,"Nonsense",1,1,"56"
"ralph_m_brown_act",7,"Legal",0,3,"56"
"appendix",6,"Reference",0,2,"56"
"irrigation_management_information_system",9,"State_Gov",0,2,"56"
"core",6,"Nonsense",1,1,"56"
"department_of_water_resources_bulletin",7,"Technical",1,1,"56"
"lower_tule_river_irrigation_district_board_of_directors",9,"Group",0,7,"56"
"lake_success",6,"Natural_Feature",1,1,"56"
"oettle_bridge",6,"District",0,1,"56"
"pud",6,"District",1,2,"56"
"pixley_irrigation_district",10,"District",0,2,"56"
"projects_and_management_actions",9,"Nonsense",1,1,"56"
"strathmore",6,"City",0,1,"56"
"army_corps_of_engineers",22,"Federal_Gov",0,5,"56"
"wells",6,"Infrastructure",1,2,"56"
"public_agency",6,"Group",0,2,"56"
"rwm_stakeholder_advisory_group",6,"Group",0,2,"56"
"appendix_a",5,"Reference",0,2,"56"
"appendix_c",5,"Reference",0,1,"56"
"bs",5,"Nonsense",1,1,"56"
"coalitions",5,"Group",1,1,"56"
"edd",5,"State_Gov",1,2,"56"
"friant_water_authority",6,"Group",0,4,"56"
"geographic_information_system",5,"Technical",0,1,"56"
"groundwater_planning_commission",7,"Group",0,2,"56"
"groundwater_sustainability_agencies",5,"Group",0,2,"56"
"pts_min",5,"Nonsense",1,1,"56"
"schafer",5,"Nonsense",1,5,"56"
"tulare_county_general_plan",11,"Technical",0,1,"56"
"tribal_communities",5,"Group",0,3,"56"
"tule_subbasin_water_management_database",7,"Technical",0,1,"56"
"woods_central_diversion",5,"Infrastructure",1,1,"56"
"attachment_b",4,"Reference",1,1,"56"
"centers_for_disease_control",6,"Federal_Gov",1,2,"56"
"cal_adapt",5,"Data_System",1,2,"56"
"community_plans",4,"Technical",0,2,"56"
"department_of_water_resources_irrigation_management_information_system",4,"Technical",0,1,"56"
"de_groot",4,"Person",1,5,"56"
"joint_powers_authority",4,"Group",0,1,"56"
"linear_fit",4,"Technical",1,1,"56"
"mou",4,"Group",0,1,"56"
"native_american_tribal_communities",4,"Group",0,1,"56"
"pliocene",4,"Natural_Feature",1,1,"56"
"rec",4,"Nonsense",1,1,"56"
"scada",4,"Technical",1,2,"56"
"santa_margarita_formation",9,"Natural_Feature",0,1,"56"
"california_water_code",5,"State_Gov",0,2,"56"
"ubd",4,"Nonsense",1,1,"56"
"vega",4,"Nonsense",1,5,"56"
"white_river",4,"Natural_Feature",0,4,"56"
"memorandum_of_understanding",4,"Legal",1,4,"56"
"aquatic_bioassay_and_consulting",3,"Company",1,1,"56"
"ao",3,"Nonsense",1,1,"56"
"arb",3,"State_Gov",1,2,"56"
"agricultural_water_management_plans",4,"Technical",0,2,"56"
"appendix_d",3,"Reference",0,1,"56"
"applied",3,"Nonsense",1,1,"56"
"applied_to",3,"Nonsense",1,1,"56"
"assigning",3,"Nonsense",1,3,"56"
"bakersfield",3,"City",0,2,"56"
"data",3,"Technical",0,4,"56"
"davis",3,"City",0,2,"56"
"fountain_springs_gulch",3,"Natural_Feature",1,1,"56"
"groundwater_ambient_monitoring_and_assessment",3,"State_Gov",0,2,"56"
"groundwater_sustainability_agency_board",5,"Group",0,1,"56"
"kings_county",3,"County",0,2,"56"
"land_use_planning",3,"Legal",1,1,"56"
"pixley_pud",4,"District",1,1,"56"
"prepare",3,"Nonsense",1,2,"56"
"project",3,"Water_Project",0,1,"56"
"quality_assurance",7,"Technical",1,1,"56"
"setting",3,"Geographic_Unit",0,1,"56"
"springville",3,"City",0,1,"56"
"stone_corral_irrigation_district",3,"District",0,1,"56"
"visalia",3,"City",0,1,"56"
"water_data_library",8,"Technical",0,5,"56"
"ag",3,"Nonsense",1,1,"56"
"laboratory_coordinators",3,"Group",1,1,"56"
"project_lead",3,"Nonsense",1,1,"56"
"state_department_of_water_resources",3,"State_Gov",1,1,"56"
"williamson_method",3,"Technical",1,1,"56"
"ae",2,"Nonsense",1,1,"56"
"apn",2,"Legal",1,3,"56"
"appendix_1_c",2,"Reference",0,1,"56"
"appendix_1_d",2,"Reference",0,2,"56"
"appendix_e_detected",2,"Reference",0,1,"56"
"assembly",2,"Group",1,2,"56"
"basin_level_public_data",2,"Technical",0,1,"56"
"statewide_groundwater_elevation_monitoring",3,"State_Gov",0,2,"56"
"cvpia",2,"Group",1,1,"56"
"california_department_of_transportation",2,"State_Gov",0,2,"56"
"chain_of_custody",2,"Technical",1,1,"56"
"city_recharge",2,"Water_Project",1,1,"56"
"coalition",2,"Group",1,2,"56"
"communication_engagement_and_outreach_plan",3,"Technical",0,1,"56"
"dupont_express",2,"Company",1,1,"56"
"delano",3,"City",0,1,"56"
"fahrenheit",2,"Nonsense",1,1,"56"
"groundwater_sustainability_agency_level",2,"Technical",1,1,"56"
"groundwater_sustainability_plan_development",2,"Technical",1,2,"56"
"global_warming_potential",2,"Technical",1,2,"56"
"geotracker_electronic_submittal_of_information",4,"Natural_Feature",0,1,"56"
"groundwater_quality_samples",2,"Technical",1,1,"56"
"integrated_regional_water_management_group",2,"Group",0,1,"56"
"lower_tule_river_groundwater_sustainability_agency",2,"Other_GSA",0,1,"56"
"laboratory_project_manager",4,"Nonsense",1,1,"56"
"lake_success_success_reservoir",2,"Infrastructure",0,1,"56"
"lead_entity_the_lead_entity",2,"Nonsense",1,1,"56"
"lower_tule_irrigation_district",3,"District",0,2,"56"
"management_practice_evaluation_program",3,"Technical",1,1,"56"
"maupas",2,"Nonsense",1,2,"56"
"mya",2,"Nonsense",1,1,"56"
"ng",2,"Nonsense",1,2,"56"
"parker",2,"Nonsense",1,1,"56"
"parties",2,"Group",1,1,"56"
"point_source_non_point_source",2,"Nonsense",1,1,"56"
"poplar_irrigation_company",2,"Company",1,1,"56"
"poso_creek",2,"Natural_Feature",0,2,"56"
"rl",2,"Nonsense",1,1,"56"
"satellite_data",2,"Technical",0,3,"56"
"streambed_infiltration",2,"Natural_Feature",1,1,"56"
"surface_water_quality_monitoring_locations",2,"Technical",0,1,"56"
"field_and_transport",3,"Infrastructure",1,2,"56"
"plan_review_committee",4,"Group",0,1,"56"
"poplar_cotton_cp",4,"Nonsense",1,1,"56"
"rural_valley_lands_plan",2,"Technical",0,1,"56"
"stakeholder_advisory_group",3,"Group",0,1,"56"
"tbwqc_groundwater_quality_trend_monitoring_workplan",2,"Technical",0,1,"56"
"tulare_county_flood_control_district",4,"District",0,3,"56"
"tulare_county_housing_element_action_program",4,"Legal",1,2,"56"
"tule_subbasin_data_management_system",5,"Technical",0,1,"56"
"theis_et_al",2,"Reference",1,1,"56"
"tri_county",2,"County",0,2,"56"
"tulare_county_environmental_health_services_division",3,"Local_Gov",1,1,"56"
"tulare_county_general_plan_background_report",2,"Technical",0,1,"56"
"tule_subbasin_groundwater_sustainability_agency",3,"Other_GSA",0,1,"56"
"u_v190_map_features_tule_groundwater_subbasin_alfalfa",2,"Reference",0,1,"56"
"upper_aquifer",2,"Natural_Feature",0,1,"56"
"water_management_plans",2,"Technical",0,5,"56"
"water_resources_and_supply_water",2,"Natural_Feature",1,1,"56"
"woodring_et_al",2,"Reference",1,1,"56"
"a_groundwater_planning_commission",2,"Group",0,1,"56"
"et_al",2,"Nonsense",1,1,"56"
"etal",2,"Nonsense",1,1,"56"
"precipitation_data",2,"Technical",0,1,"56"
"dairy_general_order_monitoring_program",2,"Technical",0,1,"56"
"goals_and_objectives",2,"Reference",1,1,"56"
"groundwater_management_plan_update",2,"Technical",1,1,"56"
"groundwater_quality_assessment_report",2,"Technical",0,1,"56"
"middle_fork_tule_river",2,"Natural_Feature",0,2,"56"
"pacific_gas_and_electric_company",2,"Company",1,2,"56"
"sierra_nevada_mountains",2,"Natural_Feature",1,1,"56"
"us_bureau_of_reclamation_federal_facilities",2,"Federal_Gov",1,1,"56"
"this_management_action",2,"Nonsense",1,1,"56"
"aquatic_bioassay_and_consulting_laboratory",1,"Company",1,1,"56"
"assembly_bill_3030",1,"Legal",1,1,"56"
"assembly_bill_32",1,"Legal",1,1,"56"
"assembly_bill_52",1,"Legal",1,1,"56"
"american_community_survey",1,"Data_System",1,1,"56"
"accounting_system",2,"Technical",1,1,"56"
"adopted",1,"Nonsense",1,1,"56"
"agricultural_crop_water_management_measures",1,"Technical",1,1,"56"
"alpaugh_community_service_district",1,"District",0,1,"56"
"american_tribal_communities",1,"Group",0,1,"56"
"appendix_1_g",1,"Reference",0,1,"56"
"appendix_e_nitrate_levels",1,"Reference",0,1,"56"
"applicable_land_use_plans",1,"Technical",0,1,"56"
"applied_to_pesticides",1,"District",0,1,"56"
"arcview",1,"Technical",1,1,"56"
"assigning_board",1,"Group",0,1,"56"
"attachment",1,"Nonsense",1,1,"56"
"attachments_m_national_aeronautics_and_space_administration_jpl",1,"Federal_Gov",1,1,"56"
"avenue_144the_pixley_national_wildlife_refuge",1,"Natural_Feature",1,1,"56"
"bbbbbbbbbb",1,"Nonsense",1,1,"56"
"bifenture_ec_agricultural",1,"Nonsense",1,1,"56"
"basin_plan_objectives",2,"Reference",1,1,"56"
"britz",1,"Nonsense",1,1,"56"
"bsk_associates",1,"Company",1,1,"56"
"bs_chemistry",1,"Nonsense",1,1,"56"
"b_data",1,"Technical",0,1,"56"
"based",1,"Nonsense",1,2,"56"
"bill_610",1,"Legal",1,1,"56"
"bulletin_1181",1,"Reference",1,1,"56"
"citrus_supreme_spray_oil",1,"Nonsense",1,1,"56"
"cps",1,"Company",1,3,"56"
"crc_pipeline",1,"Infrastructure",1,1,"56"
"central_valley_project_supply",1,"Water_Project",1,1,"56"
"california_environmental_assessments",1,"State_Gov",0,1,"56"
"california_polytechnic_state_university",1,"City",0,1,"56"
"state_assembly",1,"State_Gov",0,1,"56"
"state_university",1,"State_Gov",0,1,"56"
"california_water_code_sections",1,"State_Gov",0,1,"56"
"calvin_college",1,"Nonsense",1,1,"56"
"co",1,"Nonsense",1,1,"56"
"column_l_of_table",1,"Reference",0,1,"56"
"community_of_pixley_community_of_earlimart_city_of",1,"City",0,1,"56"
"community_of_terra_bella_community_of_community_of_poplar",1,"Nonsense",1,1,"56"
"comprehensive_groundwater_quality_management_plan",2,"Technical",0,1,"56"
"congress",1,"Federal_Gov",1,1,"56"
"connect_alpaugh",1,"Group",1,1,"56"
"continental",1,"Nonsense",1,1,"56"
"conway_bank",1,"Natural_Feature",1,1,"56"
"county_mou_management_area_the_county_mou_management_area",1,"Geographic_Unit",0,1,"56"
"department_of_water_resources_best_management_practices",1,"Legal",1,1,"56"
"data_compilation",1,"Technical",0,1,"56"
"deer_creek_stream_flow_stream",1,"Natural_Feature",1,2,"56"
"deliver",1,"Nonsense",1,1,"56"
"deliverables",1,"Nonsense",1,2,"56"
"detected",1,"Nonsense",1,1,"56"
"develop",1,"Nonsense",1,1,"56"
"disadvantaged_communities",1,"Group",0,1,"56"
"distribution",1,"Nonsense",1,1,"56"
"diverted",1,"Nonsense",1,1,"56"
"division_one",1,"Nonsense",1,1,"56"
"drainage_reservoir",1,"Infrastructure",0,1,"56"
"driller",1,"Nonsense",1,1,"56"
"each_project_or_action",1,"Nonsense",1,1,"56"
"east_side_streams",1,"District",0,1,"56"
"eastern_hills",1,"Geographic_Unit",1,1,"56"
"eastern_tule_groundwater_sustainability_agency_basin",1,"Basin",0,1,"56"
"environmental_resources_engineering",1,"Company",1,1,"56"
"eric_limas",1,"Person",1,1,"56"
"european_space_agency",1,"Group",0,1,"56"
"evaluate_and",1,"Nonsense",1,1,"56"
"exceedance",1,"Technical",1,1,"56"
"expand",1,"Nonsense",1,1,"56"
"extend",1,"Nonsense",1,1,"56"
"extensometers_aquifer",1,"Natural_Feature",0,1,"56"
"f225_land_use_planning_and_management",1,"Reference",1,1,"56"
"fk",1,"Nonsense",1,1,"56"
"farm_level",1,"Geographic_Unit",1,1,"56"
"features",1,"Nonsense",1,1,"56"
"federal",1,"Nonsense",1,1,"56"
"federal_express",1,"Company",1,1,"56"
"federal_greenhouse_gas_regulations_adopted",1,"Legal",1,1,"56"
"flood_risk_management",1,"Technical",1,1,"56"
"frazier_creeks",1,"Natural_Feature",0,1,"56"
"friant_contractors",1,"Group",1,2,"56"
"gaging",1,"Nonsense",1,1,"56"
"global_positioning_surveys_the",1,"Technical",1,1,"56"
"groundwater_legislation",1,"Legal",1,1,"56"
"groundwater_management_program",1,"Legal",1,1,"56"
"groundwater_planning_commission_authority",1,"Group",0,1,"56"
"groundwater_quality_constituents",1,"Technical",1,2,"56"
"groundwater_sustainability_plan_regulations",1,"Legal",0,2,"56"
"groundwater_sustainable_agency",1,"Group",0,1,"56"
"hydrogeologic_conceptual_model",3,"Technical",0,1,"56"
"hereinafter",1,"Nonsense",1,2,"56"
"hexavalent_chromium_levels",1,"Technical",1,1,"56"
"hilton",1,"Nonsense",1,1,"56"
"historically",1,"Nonsense",1,1,"56"
"humboldt_state_university",1,"Nonsense",1,1,"56"
"hydrogeological_data",1,"Technical",0,1,"56"
"intergovernmental_panel_on_climate_change",3,"Group",1,2,"56"
"integrated_regional_water_management_plan_projects_and_programs",1,"Technical",1,1,"56"
"inflow_terms_and_table",1,"Reference",0,1,"56"
"j44_interface_with",1,"Nonsense",1,1,"56"
"jpa_outline",1,"Nonsense",1,1,"56"
"kern_subbasin",2,"Basin",0,1,"56"
"l25_groundwater_management_plan",1,"Technical",0,1,"56"
"lafco",1,"Group",1,2,"56"
"ltridgsa",1,"Local_GSA",0,1,"56"
"lower_tule_river_irrigation_district_groundwater_sustainability_agency_board",1,"Group",0,1,"56"
"lower_tule_river_irrigation_district_groundwater_sustainability_agency_decision_making_structure",1,"Group",1,1,"56"
"laboratory_quality_assurance_manual",1,"Technical",1,1,"56"
"lacustrine",1,"Natural_Feature",1,1,"56"
"land_subsidence_representative",1,"District",0,1,"56"
"land_use_data",1,"Technical",0,2,"56"
"lead_agency",3,"Group",0,1,"56"
"local_regulatory_setting",1,"Geographic_Unit",0,1,"56"
"lower_tule_irrigation",1,"District",1,1,"56"
"m1",1,"Nonsense",1,2,"56"
"m3_local_climate_change_planning",1,"Technical",1,2,"56"
"msd",1,"District",1,1,"56"
"msr",1,"Nonsense",1,1,"56"
"matrix_spike_chemistry",1,"Technical",1,1,"56"
"managed_aquifer_recharge_and_banking_actions",1,"Water_Project",1,1,"56"
"marsh_deposits",1,"Natural_Feature",1,1,"56"
"migration_of_contaminated_groundwater_in",1,"Nonsense",1,1,"56"
"monitoring_wells",1,"Technical",0,1,"56"
"moreland_ditch",1,"Infrastructure",1,1,"56"
"n51_water_resource_management_of",1,"Nonsense",1,1,"56"
"national_geodetic_survey",2,"Federal_Gov",1,2,"56"
"national_pollutant_discharge_elimination_system",2,"Federal_Gov",0,1,"56"
"n_n6",1,"Nonsense",1,1,"56"
"new_town",1,"Local_Gov",1,1,"56"
"non_point_pollution_discharge",1,"Natural_Feature",1,1,"56"
"notice_of_intent",1,"Reference",1,1,"56"
"pdf",1,"Nonsense",1,1,"56"
"pu_i19",1,"Reference",1,1,"56"
"pacific_ecorisk",1,"Company",1,2,"56"
"pavley",1,"Legal",1,1,"56"
"pioneer_water_pipeline",1,"Infrastructure",1,1,"56"
"point",1,"Nonsense",1,1,"56"
"poplar_community_service_district",2,"District",0,1,"56"
"population_and_demographic_information_population_and_demographic_data",1,"Technical",0,1,"56"
"porter_slough_near_road",1,"Natural_Feature",1,1,"56"
"preservation_and_holding_times_sample",1,"Technical",1,1,"56"
"previously",1,"Nonsense",1,1,"56"
"process_for_criteria_the_sustainable_management_criteria",1,"Technical",1,2,"56"
"protection_of_life_structure_equipment_and_property",1,"Legal",1,1,"56"
"purple_iris",1,"Nonsense",1,1,"56"
"q23",1,"Nonsense",1,2,"56"
"rfp",1,"Nonsense",1,1,"56"
"regional_water_management_planning",1,"Technical",1,1,"56"
"regulation",1,"Legal",0,1,"56"
"require",1,"Nonsense",1,1,"56"
"retrieved",1,"Nonsense",1,1,"56"
"soil_agricultural_groundwater_banking_index_4",1,"Technical",1,1,"56"
"sa_1_2",1,"Nonsense",1,1,"56"
"senate_bill_1168",1,"Legal",1,1,"56"
"sustainable_groundwater_management_act_technical_committee_meeting",1,"Technical",0,1,"56"
"san_joaquin_river_restoration_project",2,"Water_Project",0,1,"56"
"state_revolving_fund",1,"Legal",1,1,"56"
